name,object_id,tract,patch,visit,ccd,filter,pointing,mjd,exptime,seeing,zeropt,maglimit
cid_268,43158721903236667,9813,501,105504,1,y,1892,57819.39771827,300.0,0.44893274,31.7723,
cid_268,43158721903236667,9813,501,105506,7,y,1892,57819.40165808,300.0,0.52840096,31.768536,
cid_268,43158721903236667,9813,501,105512,54,y,1892,57819.4126847,270.0,0.7125709,31.673138,
cid_268,43158721903236667,9813,501,105514,60,y,1892,57819.41627176,270.0,0.5621526,31.645462,
cid_268,43158721903236667,9813,501,105530,1,y,1892,57819.43871794,300.0,0.43973386,31.781101,
cid_268,43158721903236667,9813,501,105532,1,y,1892,57819.44256465,300.0,0.41887861,31.790354,
cid_268,43158721903236667,9813,501,105534,1,y,1892,57819.44641035,300.0,0.42553774,31.784508,
cid_268,43158721903236667,9813,501,105542,68,y,1892,57819.46087992,270.0,0.46909425,31.659893,
cid_268,43158721903236667,9813,501,105558,6,y,1892,57819.48323792,300.0,0.5972683,31.72961,
cid_268,43158721903236667,9813,501,105560,7,y,1892,57819.48707615,300.0,0.6219622,31.749819,
cid_268,43158721903236667,9813,501,105562,7,y,1892,57819.49092878,300.0,0.6595743,31.74602,
cid_268,43158721903236667,9813,501,105568,54,y,1892,57819.50182124,270.0,0.74673,31.624855,
cid_268,43158721903236667,9813,501,105586,1,y,1892,57819.52773077,300.0,0.7629552,31.72465,
cid_268,43158721903236667,9813,501,105588,6,y,1892,57819.53157584,300.0,0.7536895,31.70202,
cid_268,43158721903236667,9813,501,105734,1,y,1906,57833.33572196,300.0,0.70031697,31.778004,
cid_268,43158721903236667,9813,501,105736,6,y,1906,57833.33959298,300.0,0.6540596,31.758621,
cid_268,43158721903236667,9813,501,105738,7,y,1906,57833.34360553,300.0,0.70439893,31.775433,
cid_268,43158721903236667,9813,501,105744,54,y,1906,57833.35537322,270.0,0.54908645,31.68043,
cid_268,43158721903236667,9813,501,105748,7,y,1906,57833.36296046,300.0,0.5933483,31.752157,
cid_268,43158721903236667,9813,501,105750,7,y,1906,57833.36682203,300.0,0.541718,31.770512,
cid_268,43158721903236667,9813,501,105752,2,y,1906,57833.37067835,300.0,0.58160293,31.788443,
cid_268,43158721903236667,9813,501,105758,55,y,1906,57833.38229582,270.0,0.51543355,31.670206,
cid_268,43158721903236667,9813,501,105762,6,y,1906,57833.38986619,300.0,0.6031616,31.75771,
cid_268,43158721903236667,9813,501,105764,12,y,1906,57833.39381813,300.0,0.5885833,31.741299,
cid_268,43158721903236667,9813,501,105766,13,y,1906,57833.39764154,300.0,0.56620896,31.751717,
cid_268,43158721903236667,9813,501,105772,46,y,1906,57833.40927336,270.0,0.60845035,31.688953,
cid_268,43158721903236667,9813,501,105774,61,y,1906,57833.41304271,270.0,0.5710378,31.726099,
cid_268,43158721903236667,9813,501,105776,7,y,1906,57833.4167862,300.0,0.64579225,31.777412,
cid_268,43158721903236667,9813,501,105778,6,y,1906,57833.42062971,300.0,0.6885226,31.759836,
cid_268,43158721903236667,9813,501,108222,12,y,1915,57842.31822907,300.0,0.8690081,31.746777,
cid_268,43158721903236667,9813,501,108224,13,y,1915,57842.322066,300.0,0.89435333,31.764257,
cid_268,43158721903236667,9813,501,108226,13,y,1915,57842.32589322,300.0,0.9449013,31.752256,
cid_268,43158721903236667,9813,501,108228,7,y,1915,57842.32972311,300.0,1.0909249,31.765295,
cid_268,43158721903236667,9813,501,108230,6,y,1915,57842.33355048,300.0,1.1535311,31.752829,
cid_268,43158721903236667,9813,501,108234,1,y,1915,57842.34120382,300.0,1.1937602,31.762249,
cid_268,43158721903236667,9813,501,108240,1,y,1915,57842.35268999,300.0,1.0207052,31.808594,
cid_268,43158721903236667,9813,501,108242,6,y,1915,57842.35651654,300.0,0.9127448,31.787409,
cid_268,43158721903236667,9813,501,108244,1,y,1915,57842.36049308,300.0,0.84030247,31.823946,
cid_268,43158721903236667,9813,501,108246,6,y,1915,57842.364317,300.0,0.9231572,31.767168,
cid_268,43158721903236667,9813,501,108248,1,y,1915,57842.36814994,300.0,0.91185915,31.806887,
cid_268,43158721903236667,9813,501,108250,12,y,1915,57842.37202824,300.0,0.9538835,31.753721,
cid_268,43158721903236667,9813,501,110392,6,y,1936,57863.26289292,300.0,0.81471604,31.713371,
cid_268,43158721903236667,9813,501,110394,6,y,1936,57863.26671892,300.0,0.688346,31.765448,
cid_268,43158721903236667,9813,501,110396,1,y,1936,57863.27054755,300.0,0.58447856,31.803036,
cid_268,43158721903236667,9813,501,110398,2,y,1936,57863.27445185,300.0,0.56592697,31.809626,
cid_268,43158721903236667,9813,501,110400,2,y,1936,57863.27828029,300.0,0.5122476,31.794912,
cid_268,43158721903236667,9813,501,110402,1,y,1936,57863.28210798,300.0,0.5379129,31.751451,
cid_268,43158721903236667,9813,501,110404,1,y,1936,57863.28593781,300.0,0.59423584,31.791985,
cid_268,43158721903236667,9813,501,110406,1,y,1936,57863.2897638,300.0,0.6025082,31.780296,
cid_268,43158721903236667,9813,501,110408,6,y,1936,57863.29359233,300.0,0.58154047,31.750597,
cid_268,43158721903236667,9813,501,110410,6,y,1936,57863.29742333,300.0,0.5649071,31.735107,
cid_268,43158721903236667,9813,501,110412,6,y,1936,57863.3012538,300.0,0.6685189,31.73224,
cid_268,43158721903236667,9813,501,1166,6,z,817,56744.2640005946,270.0,1.0608616,32.20739,
cid_268,43158721903236667,9813,501,1168,7,z,817,56744.2675880543,270.0,1.0257161,32.203613,
cid_268,43158721903236667,9813,501,1170,2,z,817,56744.2712028963,270.0,0.97686225,32.236668,
cid_268,43158721903236667,9813,501,1172,1,z,817,56744.2748466609,270.0,1.0330474,32.223396,
cid_268,43158721903236667,9813,501,1174,6,z,817,56744.2784496089,270.0,1.0411726,32.216846,
cid_268,43158721903236667,9813,501,1176,1,z,817,56744.2821713183,270.0,1.0927254,32.219044,
cid_268,43158721903236667,9813,501,1178,7,z,817,56744.2857602811,270.0,1.0457189,32.216476,
cid_268,43158721903236667,9813,501,1180,2,z,817,56744.2893748484,270.0,0.89687264,32.245117,
cid_268,43158721903236667,9813,501,1182,1,z,817,56744.2929737438,270.0,0.844391,32.256413,
cid_268,43158721903236667,9813,501,1184,6,z,817,56744.2965484136,270.0,0.8826368,32.25272,
cid_268,43158721903236667,9813,501,1186,1,z,817,56744.3002508478,270.0,0.7589633,32.263046,
cid_268,43158721903236667,9813,501,1188,6,z,817,56744.3038417608,270.0,0.7836674,32.24854,
cid_268,43158721903236667,9813,501,1190,2,z,817,56744.3074616897,270.0,0.7836408,32.275696,
cid_268,43158721903236667,9813,501,1192,1,z,817,56744.3110632375,270.0,0.75681394,32.278732,
cid_268,43158721903236667,9813,501,1194,6,z,817,56744.3146736394,270.0,0.83014446,32.257607,
cid_268,43158721903236667,9813,501,17900,6,z,1111,57038.5296832784,300.0,0.5844095,32.401894,
cid_268,43158721903236667,9813,501,17902,7,z,1111,57038.5335849659,300.0,0.5334387,32.39702,
cid_268,43158721903236667,9813,501,17904,2,z,1111,57038.5374910203,300.0,0.5280329,32.414303,
cid_268,43158721903236667,9813,501,17906,1,z,1111,57038.5414039404,300.0,0.49609387,32.41442,
cid_268,43158721903236667,9813,501,17908,6,z,1111,57038.5453567854,300.0,0.48982945,32.395924,
cid_268,43158721903236667,9813,501,17920,36,z,1111,57038.558799136,270.0,0.47223604,32.282867,
cid_268,43158721903236667,9813,501,17924,70,z,1111,57038.5631523035,270.0,0.4130915,32.31205,
cid_268,43158721903236667,9813,501,17926,7,z,1111,57038.5667412435,300.0,0.4921295,32.396027,
cid_268,43158721903236667,9813,501,17928,7,z,1111,57038.5706276917,300.0,0.45512256,32.395912,
cid_268,43158721903236667,9813,501,17930,7,z,1111,57038.5745709231,300.0,0.5123188,32.40964,
cid_268,43158721903236667,9813,501,17932,2,z,1111,57038.5784915038,300.0,0.59810776,32.403515,
cid_268,43158721903236667,9813,501,17934,6,z,1111,57038.5826070798,300.0,0.60117614,32.385555,
cid_268,43158721903236667,9813,501,17940,44,z,1111,57038.593671592,270.0,0.6300537,32.27994,
cid_268,43158721903236667,9813,501,17942,62,z,1111,57038.5973568601,270.0,0.6258401,32.32264,
cid_268,43158721903236667,9813,501,17944,1,z,1111,57038.6009311313,300.0,0.5523201,32.416775,
cid_268,43158721903236667,9813,501,17946,1,z,1111,57038.6048653414,300.0,0.53564805,32.411545,
cid_268,43158721903236667,9813,501,17948,2,z,1111,57038.6088065412,300.0,0.58294475,32.407173,
cid_268,43158721903236667,9813,501,17950,1,z,1111,57038.6128609288,300.0,0.5443584,32.393543,
cid_268,43158721903236667,9813,501,17952,1,z,1111,57038.616869065,300.0,0.5485122,32.405697,
cid_268,43158721903236667,9813,501,17958,36,z,1111,57038.6279501016,270.0,0.51637334,32.2958,
cid_268,43158721903236667,9813,501,17960,54,z,1111,57038.6315190014,270.0,0.4665707,32.303265,
cid_268,43158721903236667,9813,501,17962,6,z,1111,57038.6350248265,300.0,0.55140644,32.390953,
cid_268,43158721903236667,9813,501,17968,35,z,1111,57038.6461888058,270.0,0.60551256,32.24372,
cid_268,43158721903236667,9813,501,17970,54,z,1111,57038.6498151524,270.0,0.5433787,32.26646,
cid_268,43158721903236667,9813,501,17976,35,z,1111,57038.6605653227,270.0,0.5704842,32.228268,
cid_268,43158721903236667,9813,501,17978,62,z,1111,57038.6641291846,270.0,0.5873517,32.287712,
cid_268,43158721903236667,9813,501,18846,12,z,1114,57041.3900497728,360.0,0.76705176,32.513542,
cid_268,43158721903236667,9813,501,18848,13,z,1114,57041.3946326259,360.0,0.80312216,32.492985,
cid_268,43158721903236667,9813,501,18850,12,z,1114,57041.399206202,360.0,0.8118845,32.511147,
cid_268,43158721903236667,9813,501,18852,12,z,1114,57041.4037518087,360.0,0.77662265,32.518566,
cid_268,43158721903236667,9813,501,18854,12,z,1114,57041.4083327078,360.0,0.8190487,32.507957,
cid_268,43158721903236667,9813,501,18866,86,z,1114,57041.4359810883,360.0,0.7129129,32.530384,
cid_268,43158721903236667,9813,501,18868,80,z,1114,57041.4405346019,360.0,0.71998024,32.49342,
cid_268,43158721903236667,9813,501,18870,80,z,1114,57041.445119021,360.0,0.6806928,32.51068,
cid_268,43158721903236667,9813,501,18872,80,z,1114,57041.4496967457,360.0,0.66456884,32.522064,
cid_268,43158721903236667,9813,501,18874,86,z,1114,57041.4542469746,360.0,0.6876819,32.53684,
cid_268,43158721903236667,9813,501,23070,54,z,1170,57097.3776999921,270.0,0.7567749,32.22949,
cid_268,43158721903236667,9813,501,23074,61,z,1170,57097.3821916208,270.0,0.6529123,32.290142,
cid_268,43158721903236667,9813,501,23080,62,z,1170,57097.3932175972,270.0,0.7790305,32.230076,
cid_268,43158721903236667,9813,501,23082,69,z,1170,57097.3968737898,270.0,0.66463655,32.29653,
cid_268,43158721903236667,9813,501,23088,54,z,1170,57097.4076906536,270.0,0.54215777,32.259052,
cid_268,43158721903236667,9813,501,23096,54,z,1170,57097.4224131778,270.0,0.7249675,32.247955,
cid_268,43158721903236667,9813,501,23098,61,z,1170,57097.4260921804,270.0,0.7628581,32.289318,
cid_268,43158721903236667,9813,501,23104,54,z,1170,57097.4368712818,270.0,0.66341746,32.242863,
cid_268,43158721903236667,9813,501,23106,61,z,1170,57097.440443676,270.0,0.6087997,32.276615,
cid_268,43158721903236667,9813,501,53722,6,z,1475,57402.6046355884,300.0,0.72509986,32.310593,
cid_268,43158721903236667,9813,501,53724,6,z,1475,57402.6084832079,300.0,0.7486719,32.31286,
cid_268,43158721903236667,9813,501,53726,1,z,1475,57402.6123358156,300.0,0.8850564,32.316647,
cid_268,43158721903236667,9813,501,53728,5,z,1475,57402.6162072127,300.0,1.130816,32.27459,
cid_268,43158721903236667,9813,501,53730,2,z,1475,57402.6200473108,300.0,1.1423104,32.292763,
cid_268,43158721903236667,9813,501,53732,7,z,1475,57402.6238901718,300.0,1.2463838,32.258095,
cid_268,43158721903236667,9813,501,53734,2,z,1475,57402.6277396674,300.0,1.1891829,32.28216,
cid_268,43158721903236667,9813,501,53736,2,z,1475,57402.6316487854,300.0,1.2222564,32.28574,
cid_268,43158721903236667,9813,501,53738,1,z,1475,57402.6355164745,300.0,0.8841811,32.316093,
cid_268,43158721903236667,9813,501,53740,6,z,1475,57402.6393452417,300.0,0.86012715,32.305122,
cid_268,43158721903236667,9813,501,53742,12,z,1475,57402.643212683,300.0,0.7763554,32.292816,
cid_268,43158721903236667,9813,501,53744,6,z,1475,57402.6470820648,300.0,0.7475536,32.318947,
cid_268,43158721903236667,9813,501,53746,6,z,1475,57402.6509477957,300.0,0.6786044,32.32271,
cid_268,43158721903236667,9813,501,53748,6,z,1475,57402.6547873984,300.0,0.823854,32.305054,
cid_268,43158721903236667,9813,501,53750,7,z,1475,57402.6586633697,300.0,0.90522695,32.304043,
cid_268,43158721903236667,9813,501,53752,13,z,1475,57402.662525909,300.0,0.88460004,32.28269,
cid_268,43158721903236667,9813,501,53754,5,z,1475,57402.667197349,300.0,0.9889912,32.285366,
cid_268,43158721903236667,9813,501,61290,62,z,1532,57459.3968130737,270.0,0.5908053,32.21561,
cid_268,43158721903236667,9813,501,61298,62,z,1532,57459.4114630777,270.0,0.60361534,32.21904,
cid_268,43158721903236667,9813,501,61306,54,z,1532,57459.4263224602,270.0,0.53570306,32.21729,
cid_268,43158721903236667,9813,501,61310,7,z,1532,57459.4335747501,300.0,0.51826364,32.31628,
cid_268,43158721903236667,9813,501,61312,7,z,1532,57459.4374304535,300.0,0.5562146,32.305748,
cid_268,43158721903236667,9813,501,61314,6,z,1532,57459.4412921886,300.0,0.51881677,32.302135,
cid_268,43158721903236667,9813,501,61316,2,z,1532,57459.4451534958,300.0,0.47698346,32.324917,
cid_268,43158721903236667,9813,501,61318,2,z,1532,57459.449019853,300.0,0.4823736,32.323948,
cid_268,43158721903236667,9813,501,61320,2,z,1532,57459.4528625999,300.0,0.6587309,32.318565,
cid_268,43158721903236667,9813,501,61322,1,z,1532,57459.4567271443,300.0,0.5672469,32.30869,
cid_268,43158721903236667,9813,501,61324,1,z,1532,57459.4605917945,300.0,0.50804895,32.332348,
cid_268,43158721903236667,9813,501,61326,1,z,1532,57459.4644357581,300.0,0.51064646,32.31943,
cid_268,43158721903236667,9813,501,61328,6,z,1532,57459.4682895788,300.0,0.4513591,32.310535,
cid_268,43158721903236667,9813,501,61330,1,z,1532,57459.472149909,300.0,0.5034718,32.317314,
cid_268,43158721903236667,9813,501,89760,1,z,1788,57715.51913213,300.0,0.9131347,32.167984,
cid_268,43158721903236667,9813,501,89762,5,z,1788,57715.5229685,300.0,0.7702172,32.172665,
cid_268,43158721903236667,9813,501,89764,1,z,1788,57715.52687196,300.0,0.74407697,32.17277,
cid_268,43158721903236667,9813,501,89766,2,z,1788,57715.53075584,300.0,0.70151055,32.06952,
cid_268,43158721903236667,9813,501,89768,2,z,1788,57715.53459278,300.0,0.6420494,32.20331,
cid_268,43158721903236667,9813,501,89770,1,z,1788,57715.53843488,300.0,0.6990835,32.198524,
cid_268,43158721903236667,9813,501,89772,1,z,1788,57715.54225632,300.0,0.7363209,32.19461,
cid_268,43158721903236667,9813,501,89776,12,z,1788,57715.54893088,300.0,0.6187917,32.16805,
cid_268,43158721903236667,9813,501,89778,13,z,1788,57715.55280561,300.0,0.64976877,32.14886,
cid_268,43158721903236667,9813,501,89780,7,z,1788,57715.55663071,300.0,0.64087987,32.074688,
cid_268,43158721903236667,9813,501,89782,6,z,1788,57715.56047709,300.0,0.72308916,31.138422,
cid_268,43158721903236667,9813,501,89784,12,z,1788,57715.5643727,300.0,0.6211538,31.911705,
cid_268,43158721903236667,9813,501,89786,6,z,1788,57715.56829343,300.0,0.7698304,32.167736,
cid_268,43158721903236667,9813,501,89788,12,z,1788,57715.57213665,300.0,0.8040974,32.16376,
cid_268,43158721903236667,9813,501,91910,2,z,1794,57721.58400249,300.0,0.81025136,32.222004,
cid_268,43158721903236667,9813,501,91912,2,z,1794,57721.58784407,300.0,0.930652,32.20552,
cid_268,43158721903236667,9813,501,91914,2,z,1794,57721.59167781,300.0,1.067929,32.198097,
cid_268,43158721903236667,9813,501,91916,2,z,1794,57721.59553168,300.0,1.2011586,32.171192,
cid_268,43158721903236667,9813,501,91918,1,z,1794,57721.59937304,300.0,1.0957276,32.177135,
cid_268,43158721903236667,9813,501,91920,12,z,1794,57721.60321367,300.0,0.9649848,32.166832,
cid_268,43158721903236667,9813,501,91922,12,z,1794,57721.60705836,300.0,1.1186461,32.152836,
cid_268,43158721903236667,9813,501,91924,13,z,1794,57721.6108997,300.0,1.1499581,32.15082,
cid_268,43158721903236667,9813,501,91926,6,z,1794,57721.61472329,300.0,1.0534805,32.169846,
cid_268,43158721903236667,9813,501,92494,54,z,1818,57745.47073222,270.0,0.80256164,32.097607,
cid_268,43158721903236667,9813,501,92496,61,z,1818,57745.47426948,270.0,0.7648315,32.145027,
cid_268,43158721903236667,9813,501,92498,6,z,1818,57745.47779019,300.0,0.8675356,32.187195,
cid_268,43158721903236667,9813,501,92500,7,z,1818,57745.48162227,300.0,1.0091612,32.15554,
cid_268,43158721903236667,9813,501,92502,2,z,1818,57745.48546546,300.0,1.0150977,32.177,
cid_268,43158721903236667,9813,501,92536,62,z,1818,57745.52054188,270.0,0.99454737,32.08763,
cid_268,43158721903236667,9813,501,92538,69,z,1818,57745.52412882,270.0,0.88291305,32.133263,
cid_268,43158721903236667,9813,501,92540,1,z,1818,57745.52762901,300.0,1.0407511,32.185574,
cid_268,43158721903236667,9813,501,92542,6,z,1818,57745.531474,300.0,1.0573559,32.14636,
cid_268,43158721903236667,9813,501,92544,2,z,1818,57745.53530506,300.0,1.2070119,32.142162,
cid_268,43158721903236667,9813,501,92568,2,z,1818,57745.57266951,300.0,1.2383909,32.138126,
cid_268,43158721903236667,9813,501,92570,2,z,1818,57745.57648753,300.0,1.071687,32.166542,
cid_268,43158721903236667,9813,501,92572,1,z,1818,57745.58032936,300.0,1.1294057,32.1489,
cid_268,43158721903236667,9813,501,92594,1,z,1818,57745.6212883,300.0,0.8776381,32.184013,
cid_268,43158721903236667,9813,501,92596,6,z,1818,57745.62511162,300.0,1.2243049,32.11125,
cid_268,43158721903236667,9813,501,92606,13,z,1818,57745.64342359,300.0,1.091611,32.10665,
cid_268,43158721903236667,9813,501,92608,7,z,1818,57745.64726794,300.0,1.0622357,32.11604,
cid_268,43158721903236667,9813,501,95064,13,z,1828,57755.42842293,300.0,0.7169003,32.169113,
cid_268,43158721903236667,9813,501,95066,7,z,1828,57755.4322514,300.0,0.69304466,32.183372,
cid_268,43158721903236667,9813,501,95068,6,z,1828,57755.43610428,300.0,0.75253695,32.183197,
cid_268,43158721903236667,9813,501,95070,6,z,1828,57755.44008313,300.0,0.7571008,32.172523,
cid_268,43158721903236667,9813,501,95072,2,z,1828,57755.4439107,300.0,0.7348574,32.194668,
cid_268,43158721903236667,9813,501,95074,7,z,1828,57755.44773159,300.0,0.7585339,32.179657,
cid_268,43158721903236667,9813,501,95076,2,z,1828,57755.4515593,300.0,0.712905,32.206062,
cid_268,43158721903236667,9813,501,95078,1,z,1828,57755.45539153,300.0,0.7011008,32.196617,
cid_268,43158721903236667,9813,501,95080,1,z,1828,57755.45921748,300.0,0.8379148,32.177467,
cid_268,43158721903236667,9813,501,95082,1,z,1828,57755.46332358,300.0,0.9128462,32.15866,
cid_268,43158721903236667,9813,501,95084,1,z,1828,57755.46714977,300.0,0.939253,32.16416,
cid_268,43158721903236667,9813,501,96162,46,z,1847,57774.43471045,270.0,0.5570411,32.15019,
cid_268,43158721903236667,9813,501,96164,53,z,1847,57774.43941274,270.0,0.46608096,32.14741,
cid_268,43158721903236667,9813,501,96166,2,z,1847,57774.44292532,300.0,0.5009005,32.244915,
cid_268,43158721903236667,9813,501,96168,1,z,1847,57774.4467528,300.0,0.51461303,32.244038,
cid_268,43158721903236667,9813,501,96170,1,z,1847,57774.45058554,300.0,0.50530964,32.22414,
cid_268,43158721903236667,9813,501,96190,46,z,1847,57774.48057967,270.0,0.48071072,32.14496,
cid_268,43158721903236667,9813,501,96192,52,z,1847,57774.48422075,270.0,0.4686241,32.1171,
cid_268,43158721903236667,9813,501,96194,6,z,1847,57774.48772509,300.0,0.56376404,32.2121,
cid_268,43158721903236667,9813,501,96196,6,z,1847,57774.49155247,300.0,0.575675,32.208225,
cid_268,43158721903236667,9813,501,96198,7,z,1847,57774.49538122,300.0,0.60127175,32.228947,
cid_268,43158721903236667,9813,501,96204,62,z,1847,57774.50664998,270.0,0.54605436,32.143177,
cid_268,43158721903236667,9813,501,96206,68,z,1847,57774.51029361,270.0,0.4754469,32.136543,
cid_268,43158721903236667,9813,501,96208,6,z,1847,57774.51388058,300.0,0.5931059,32.197437,
cid_268,43158721903236667,9813,501,96210,6,z,1847,57774.51772431,300.0,0.50984347,32.207752,
cid_268,43158721903236667,9813,501,96212,7,z,1847,57774.52155495,300.0,0.53802854,32.2244,
cid_268,43158721903236667,9813,501,96218,62,z,1847,57774.5327113,270.0,0.573925,32.15113,
cid_268,43158721903236667,9813,501,96220,69,z,1847,57774.53632157,270.0,0.5411401,32.174263,
cid_268,43158721903236667,9813,501,96222,13,z,1847,57774.53987317,300.0,0.599222,32.2153,
cid_268,43158721903236667,9813,501,96224,7,z,1847,57774.54372064,300.0,0.6484782,32.22599,
cid_268,43158721903236667,9813,501,96230,54,z,1847,57774.55488501,270.0,0.6609196,32.165173,
cid_268,43158721903236667,9813,501,96232,61,z,1847,57774.55846002,270.0,0.7118133,32.140446,
cid_268,43158721903236667,9813,501,100796,54,z,1856,57783.50027072,270.0,0.7204822,32.10776,
cid_268,43158721903236667,9813,501,100798,60,z,1856,57783.50389958,270.0,0.70246017,32.065018,
cid_268,43158721903236667,9813,501,100800,7,z,1856,57783.50745651,300.0,0.7020585,32.182,
cid_268,43158721903236667,9813,501,100802,12,z,1856,57783.51129682,300.0,0.6622781,32.158344,
cid_268,43158721903236667,9813,501,100804,2,z,1856,57783.51512772,300.0,0.6505164,32.224876,
cid_268,43158721903236667,9813,501,100812,68,z,1856,57783.52983516,270.0,1.0097903,32.042442,
cid_268,43158721903236667,9813,501,100814,2,z,1856,57783.53339731,300.0,0.67432576,32.2144,
cid_268,43158721903236667,9813,501,100816,2,z,1856,57783.53725755,300.0,0.9729915,32.15954,
cid_268,43158721903236667,9813,501,100822,2,z,1856,57783.54443278,300.0,0.7253823,32.208237,
cid_268,43158721903236667,9813,501,100824,2,z,1856,57783.54826234,300.0,0.75571126,32.199223,
cid_268,43158721903236667,9813,501,100826,2,z,1856,57783.55210534,300.0,0.788991,32.204243,
cid_268,43158721903236667,9813,501,100832,54,z,1856,57783.56320356,270.0,0.5886963,32.125946,
cid_268,43158721903236667,9813,501,100836,1,z,1856,57783.57032886,300.0,0.4866164,32.208145,
cid_268,43158721903236667,9813,501,100838,1,z,1856,57783.57416616,300.0,0.53033024,32.19713,
cid_268,43158721903236667,9813,501,100840,6,z,1856,57783.57800073,300.0,0.58297217,32.182938,
cid_268,43158721903236667,9813,501,100846,54,z,1856,57783.58900972,270.0,0.59808284,32.12578,
cid_268,43158721903236667,9813,501,100850,1,z,1856,57783.5961284,300.0,0.7034047,32.186943,
cid_268,43158721903236667,9813,501,100852,1,z,1856,57783.59995493,300.0,0.73183596,32.19857,
cid_268,43158721903236667,9813,501,100858,55,z,1856,57783.61085843,270.0,0.85882705,32.05693,
cid_268,43158721903236667,9813,501,102406,46,z,1878,57805.32247048,270.0,0.8485228,32.092293,
cid_268,43158721903236667,9813,501,102408,53,z,1878,57805.32596093,270.0,0.7484718,32.159042,
cid_268,43158721903236667,9813,501,102410,1,z,1878,57805.32945816,300.0,0.6481608,32.234776,
cid_268,43158721903236667,9813,501,102412,6,z,1878,57805.33329485,300.0,0.57381636,32.230103,
cid_268,43158721903236667,9813,501,102414,7,z,1878,57805.33712018,300.0,0.57773346,32.217415,
cid_268,43158721903236667,9813,501,102420,54,z,1878,57805.34801777,270.0,0.62355965,32.129856,
cid_268,43158721903236667,9813,501,102422,61,z,1878,57805.35152717,270.0,0.5605344,32.171326,
cid_268,43158721903236667,9813,501,102424,7,z,1878,57805.3550102,300.0,0.6932912,32.22231,
cid_268,43158721903236667,9813,501,102426,1,z,1878,57805.35883702,300.0,0.623886,32.234497,
cid_268,43158721903236667,9813,501,102428,6,z,1878,57805.36266579,300.0,0.6547448,32.22191,
cid_268,43158721903236667,9813,501,102434,62,z,1878,57805.37358699,270.0,0.6520095,32.141483,
cid_268,43158721903236667,9813,501,102436,69,z,1878,57805.37712196,270.0,0.56771225,32.195515,
cid_268,43158721903236667,9813,501,102438,7,z,1878,57805.38060704,300.0,0.670137,32.228085,
cid_268,43158721903236667,9813,501,102440,7,z,1878,57805.38444112,300.0,0.7775469,32.2118,
cid_268,43158721903236667,9813,501,102442,7,z,1878,57805.38826805,300.0,0.8043181,32.20751,
cid_268,43158721903236667,9813,501,102448,62,z,1878,57805.39925346,270.0,0.67659414,32.146664,
cid_268,43158721903236667,9813,501,102450,69,z,1878,57805.40284262,270.0,0.5648135,32.198895,
cid_268,43158721903236667,9813,501,102452,2,z,1878,57805.40632576,300.0,0.63791347,32.23651,
cid_268,43158721903236667,9813,501,102454,6,z,1878,57805.4101605,300.0,0.7226893,32.204662,
cid_268,43158721903236667,9813,501,102460,62,z,1878,57805.42125079,270.0,0.8021902,32.126194,
cid_268,43158721903236667,9813,501,102462,69,z,1878,57805.42482237,270.0,0.7852368,32.156208,
cid_268,43158721903236667,9813,501,104480,54,z,1889,57816.2654603,270.0,0.7975658,32.04935,
cid_268,43158721903236667,9813,501,104482,60,z,1889,57816.26897575,270.0,0.8512727,32.045376,
cid_268,43158721903236667,9813,501,104484,12,z,1889,57816.27245245,300.0,0.7896642,32.13122,
cid_268,43158721903236667,9813,501,104486,13,z,1889,57816.27627488,300.0,0.72220206,32.139263,
cid_268,43158721903236667,9813,501,104488,7,z,1889,57816.28010183,300.0,0.7369258,32.16422,
cid_268,43158721903236667,9813,501,104494,62,z,1889,57816.29097118,270.0,0.64201516,32.094536,
cid_268,43158721903236667,9813,501,104496,68,z,1889,57816.29445165,270.0,0.64809,32.09729,
cid_268,43158721903236667,9813,501,104498,6,z,1889,57816.29792713,300.0,0.66670275,32.18056,
cid_268,43158721903236667,9813,501,104500,12,z,1889,57816.30175172,300.0,0.6622775,32.16518,
cid_268,43158721903236667,9813,501,104502,13,z,1889,57816.30557904,300.0,0.67815334,32.1524,
cid_268,43158721903236667,9813,501,104508,62,z,1889,57816.31645434,270.0,0.7128614,32.111485,
cid_268,43158721903236667,9813,501,104512,13,z,1889,57816.32345003,300.0,0.66815794,32.160458,
cid_268,43158721903236667,9813,501,104514,7,z,1889,57816.32727343,300.0,0.607921,32.184643,
cid_268,43158721903236667,9813,501,104516,6,z,1889,57816.33109989,300.0,0.5888875,32.18878,
cid_268,43158721903236667,9813,501,104522,62,z,1889,57816.34202826,270.0,0.59886026,32.123337,
cid_268,43158721903236667,9813,501,104526,12,z,1889,57816.34904957,300.0,0.67641395,32.17582,
cid_268,43158721903236667,9813,501,104528,1,z,1889,57816.35288115,300.0,0.69364333,32.198326,
cid_268,43158721903236667,9813,501,106138,63,z,1907,57834.38942772,270.0,0.57501626,32.096382,
cid_268,43158721903236667,9813,501,106142,6,z,1907,57834.39651204,300.0,0.53832394,32.208546,
cid_268,43158721903236667,9813,501,106144,1,z,1907,57834.40033881,300.0,0.51753336,32.21976,
cid_268,43158721903236667,9813,501,106146,1,z,1907,57834.404204,300.0,0.5906204,32.212658,
cid_268,43158721903236667,9813,501,106152,54,z,1907,57834.4151233,270.0,0.52978766,32.10671,
cid_268,43158721903236667,9813,501,106154,61,z,1907,57834.41863385,270.0,0.49387962,32.14035,
